#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
228	9.120000e-03	-4.060000e-05	-7.691248e+04	7.690579e+04	1.561357e+00	1.561380e+00	1.957573e-05
229	9.160000e-03	-4.080000e-05	-7.728824e+04	7.728679e+04	1.576777e+00	1.576800e+00	1.997184e-05
230	9.200000e-03	-4.100000e-05	-7.766246e+04	7.766953e+04	1.592272e+00	1.592295e+00	1.968797e-05
231	9.240000e-03	-4.120000e-05	-7.804523e+04	7.804388e+04	1.607843e+00	1.607866e+00	1.942153e-05
232	9.280000e-03	-4.140000e-05	-7.842608e+04	7.841958e+04	1.623490e+00	1.623513e+00	1.980336e-05
233	9.320000e-03	-4.160000e-05	-7.879930e+04	7.880336e+04	1.639213e+00	1.639236e+00	1.991179e-05
234	9.360000e-03	-4.180000e-05	-7.917736e+04	7.918208e+04	1.655011e+00	1.655033e+00	1.949291e-05
235	9.400000e-03	-4.200000e-05	-7.956093e+04	7.955500e+04	1.670884e+00	1.670907e+00	1.955433e-05
236	9.440000e-03	-4.220000e-05	-7.993750e+04	7.993533e+04	1.686834e+00	1.686857e+00	1.994405e-05
237	9.480000e-03	-4.240000e-05	-8.031132e+04	8.031804e+04	1.702859e+00	1.702882e+00	1.972331e-05
238	9.520000e-03	-4.260000e-05	-8.069320e+04	8.069260e+04	1.718960e+00	1.718982e+00	1.942941e-05
239	9.560000e-03	-4.280000e-05	-8.107444e+04	8.106805e+04	1.735136e+00	1.735159e+00	1.977064e-05
240	9.600000e-03	-4.300000e-05	-8.144773e+04	8.145101e+04	1.751388e+00	1.751411e+00	1.991931e-05
241	9.640000e-03	-4.320000e-05	-8.182512e+04	8.183000e+04	1.767716e+00	1.767739e+00	1.952049e-05
242	9.680000e-03	-4.340000e-05	-8.220832e+04	8.220314e+04	1.784119e+00	1.784142e+00	1.954371e-05
243	9.720000e-03	-4.360000e-05	-8.258506e+04	8.258238e+04	1.800598e+00	1.800621e+00	1.992223e-05
244	9.760000e-03	-4.380000e-05	-8.295877e+04	8.296493e+04	1.817153e+00	1.817176e+00	1.974618e-05
245	9.800000e-03	-4.400000e-05	-8.333975e+04	8.333991e+04	1.833783e+00	1.833806e+00	1.944894e-05
246	9.840000e-03	-4.420000e-05	-8.372083e+04	8.371463e+04	1.850489e+00	1.850512e+00	1.974019e-05
247	9.880000e-03	-4.440000e-05	-8.409454e+04	8.409699e+04	1.867270e+00	1.867293e+00	1.991862e-05
248	9.920000e-03	-4.460000e-05	-8.447106e+04	8.447613e+04	1.884127e+00	1.884150e+00	1.955609e-05
249	9.960000e-03	-4.480000e-05	-8.485370e+04	8.484921e+04	1.901059e+00	1.901082e+00	1.953041e-05
250	1.000000e-02	-4.500000e-05	-8.523089e+04	8.522780e+04	1.918067e+00	1.918091e+00	1.989946e-05
251	1.004000e-02	-4.520000e-05	-8.560419e+04	8.560984e+04	1.935151e+00	1.935174e+00	1.977197e-05
252	1.008000e-02	-4.540000e-05	-8.598447e+04	8.598522e+04	1.952310e+00	1.952333e+00	1.946227e-05
253	1.012000e-02	-4.560000e-05	-8.636543e+04	8.635958e+04	1.969545e+00	1.969568e+00	1.971785e-05
254	1.016000e-02	-4.580000e-05	-8.673926e+04	8.674091e+04	1.986855e+00	1.986878e+00	1.991290e-05
255	1.020000e-02	-4.600000e-05	-8.711526e+04	8.712033e+04	2.004241e+00	2.004264e+00	1.958877e-05
256	1.024000e-02	-4.620000e-05	-8.749704e+04	8.749337e+04	2.021702e+00	2.021725e+00	1.952758e-05
257	1.028000e-02	-4.640000e-05	-8.787454e+04	8.787102e+04	2.039239e+00	2.039262e+00	1.987050e-05
258	1.032000e-02	-4.660000e-05	-8.824773e+04	8.825285e+04	2.056851e+00	2.056875e+00	1.979431e-05
259	1.036000e-02	-4.680000e-05	-8.862690e+04	8.862824e+04	2.074539e+00	2.074562e+00	1.948343e-05
260	1.040000e-02	-4.700000e-05	-8.900787e+04	8.900228e+04	2.092302e+00	2.092326e+00	1.968968e-05
261	1.044000e-02	-4.720000e-05	-8.938184e+04	8.938285e+04	2.110141e+00	2.110164e+00	1.991363e-05
262	1.048000e-02	-4.740000e-05	-8.975706e+04	8.976206e+04	2.128055e+00	2.128078e+00	1.961650e-05
263	1.052000e-02	-4.760000e-05	-9.013836e+04	9.013540e+04	2.146045e+00	2.146068e+00	1.952406e-05
264	1.056000e-02	-4.780000e-05	-9.051580e+04	9.051205e+04	2.164110e+00	2.164133e+00	1.985153e-05
265	1.060000e-02	-4.800000e-05	-9.088883e+04	9.089327e+04	2.182250e+00	2.182274e+00	1.980961e-05
266	1.064000e-02	-4.820000e-05	-9.126719e+04	9.126909e+04	2.200466e+00	2.200489e+00	1.950887e-05
267	1.068000e-02	-4.840000e-05	-9.164760e+04	9.164242e+04	2.218758e+00	2.218781e+00	1.966952e-05
268	1.072000e-02	-4.860000e-05	-9.202188e+04	9.202219e+04	2.237124e+00	2.237148e+00	1.990159e-05
269	1.076000e-02	-4.880000e-05	-9.239640e+04	9.240134e+04	2.255566e+00	2.255590e+00	1.965012e-05
270	1.080000e-02	-4.900000e-05	-9.277676e+04	9.277448e+04	2.274084e+00	2.274107e+00	1.952308e-05
271	1.084000e-02	-4.920000e-05	-9.315441e+04	9.315050e+04	2.292677e+00	2.292700e+00	1.982454e-05
272	1.088000e-02	-4.940000e-05	-9.352714e+04	9.353097e+04	2.311345e+00	2.311368e+00	1.982772e-05
273	1.092000e-02	-4.960000e-05	-9.390454e+04	9.390687e+04	2.330088e+00	2.330111e+00	1.952828e-05
274	1.096000e-02	-4.980000e-05	-9.428467e+04	9.427994e+04	2.348907e+00	2.348930e+00	1.965069e-05
275	1.100000e-02	-5.000000e-05	-9.465890e+04	9.465857e+04	2.367801e+00	2.367825e+00	1.989388e-05
276	1.104000e-02	-5.020000e-05	-9.503286e+04	9.503761e+04	2.386771e+00	2.386794e+00	1.967485e-05
277	1.108000e-02	-5.040000e-05	-9.541241e+04	9.541082e+04	2.405815e+00	2.405838e+00	1.952932e-05
278	1.112000e-02	-5.060000e-05	-9.578987e+04	9.578585e+04	2.424935e+00	2.424959e+00	1.980119e-05
279	1.116000e-02	-5.080000e-05	-9.616254e+04	9.616573e+04	2.444130e+00	2.444154e+00	1.983713e-05
280	1.120000e-02	-5.100000e-05	-9.653891e+04	9.654163e+04	2.463401e+00	2.463424e+00	1.955530e-05
281	1.124000e-02	-5.120000e-05	-9.691844e+04	9.691415e+04	2.482746e+00	2.482770e+00	1.963347e-05
282	1.128000e-02	-5.140000e-05	-9.729280e+04	9.729193e+04	2.502167e+00	2.502191e+00	1.988166e-05
283	1.132000e-02	-5.160000e-05	-9.766602e+04	9.767054e+04	2.521663e+00	2.521687e+00	1.970519e-05
284	1.136000e-02	-5.180000e-05	-9.804459e+04	9.804362e+04	2.541235e+00	2.541258e+00	1.953512e-05
285	1.140000e-02	-5.200000e-05	-9.842196e+04	9.841794e+04	2.560881e+00	2.560904e+00	1.977907e-05
286	1.144000e-02	-5.220000e-05	-9.879433e+04	9.879686e+04	2.580603e+00	2.580626e+00	1.985064e-05
287	1.148000e-02	-5.240000e-05	-9.916972e+04	9.917273e+04	2.600399e+00	2.600422e+00	1.958012e-05
288	1.152000e-02	-5.260000e-05	-9.954871e+04	9.954491e+04	2.620271e+00	2.620294e+00	1.962534e-05
289	1.156000e-02	-5.280000e-05	-9.992286e+04	9.992150e+04	2.640218e+00	2.640241e+00	1.987452e-05
290	1.160000e-02	-5.300000e-05	-1.002954e+05	1.002997e+05	2.660240e+00	2.660263e+00	1.972862e-05
291	1.164000e-02	-5.320000e-05	-1.006731e+05	1.006726e+05	2.680337e+00	2.680360e+00	1.954881e-05
292	1.168000e-02	-5.340000e-05	-1.010500e+05	1.010460e+05	2.700509e+00	2.700532e+00	1.976324e-05
293	1.172000e-02	-5.360000e-05	-1.014221e+05	1.014241e+05	2.720756e+00	2.720780e+00	1.985536e-05
294	1.176000e-02	-5.380000e-05	-1.017966e+05	1.017997e+05	2.741078e+00	2.741102e+00	1.961084e-05
295	1.180000e-02	-5.400000e-05	-1.021746e+05	1.021714e+05	2.761475e+00	2.761499e+00	1.961798e-05
296	1.184000e-02	-5.420000e-05	-1.025487e+05	1.025470e+05	2.781947e+00	2.781971e+00	1.985848e-05
297	1.188000e-02	-5.440000e-05	-1.029206e+05	1.029244e+05	2.802494e+00	2.802518e+00	1.975606e-05
298	1.192000e-02	-5.460000e-05	-1.032971e+05	1.032973e+05	2.823116e+00	2.823140e+00	1.956178e-05
299	1.196000e-02	-5.480000e-05	-1.036737e+05	1.036698e+05	2.843813e+00	2.843837e+00	1.974500e-05
300	1.200000e-02	-5.500000e-05	-1.040454e+05	1.040468e+05	2.864585e+00	2.864609e+00	1.986258e-05
301	1.204000e-02	-5.520000e-05	-1.044190e+05	1.044222e+05	2.885432e+00	2.885455e+00	1.963583e-05
302	1.208000e-02	-5.540000e-05	-1.047962e+05	1.047935e+05	2.906353e+00	2.906377e+00	1.961725e-05
303	1.212000e-02	-5.560000e-05	-1.051700e+05	1.051679e+05	2.927349e+00	2.927373e+00	1.984431e-05
304	1.216000e-02	-5.580000e-05	-1.055414e+05	1.055449e+05	2.948421e+00	2.948444e+00	1.977651e-05
305	1.220000e-02	-5.600000e-05	-1.059167e+05	1.059173e+05	2.969567e+00	2.969590e+00	1.958539e-05
306	1.224000e-02	-5.620000e-05	-1.062927e+05	1.062891e+05	2.990787e+00	2.990811e+00	1.972523e-05
307	1.228000e-02	-5.640000e-05	-1.066644e+05	1.066651e+05	3.012083e+00	3.012107e+00	1.986556e-05
308	1.232000e-02	-5.660000e-05	-1.070366e+05	1.070399e+05	3.033453e+00	3.033477e+00	1.967178e-05
309	1.236000e-02	-5.680000e-05	-1.074129e+05	1.074109e+05	3.054898e+00	3.054922e+00	1.961197e-05
310	1.240000e-02	-5.700000e-05	-1.077866e+05	1.077841e+05	3.076418e+00	3.076442e+00	1.983276e-05
311	1.244000e-02	-5.720000e-05	-1.081571e+05	1.081601e+05	3.098012e+00	3.098036e+00	1.980042e-05
312	1.248000e-02	-5.740000e-05	-1.085314e+05	1.085325e+05	3.119681e+00	3.119705e+00	1.960094e-05
313	1.252000e-02	-5.760000e-05	-1.089068e+05	1.089034e+05	3.141425e+00	3.141449e+00	1.971580e-05
314	1.256000e-02	-5.780000e-05	-1.092779e+05	1.092782e+05	3.163243e+00	3.163267e+00	1.986361e-05
315	1.260000e-02	-5.800000e-05	-1.096495e+05	1.096527e+05	3.185136e+00	3.185160e+00	1.969786e-05
316	1.264000e-02	-5.820000e-05	-1.100246e+05	1.100231e+05	3.207103e+00	3.207128e+00	1.961939e-05
317	1.268000e-02	-5.840000e-05	-1.103979e+05	1.103953e+05	3.229146e+00	3.229170e+00	1.981280e-05
318	1.272000e-02	-5.860000e-05	-1.107680e+05	1.107705e+05	3.251262e+00	3.251286e+00	1.981809e-05
319	1.276000e-02	-5.880000e-05	-1.111409e+05	1.111424e+05	3.273453e+00	3.273477e+00	1.962451e-05
320	1.280000e-02	-5.900000e-05	-1.115157e+05	1.115126e+05	3.295719e+00	3.295743e+00	1.970194e-05
321	1.284000e-02	-5.920000e-05	-1.118865e+05	1.118863e+05	3.318059e+00	3.318083e+00	1.986483e-05
322	1.288000e-02	-5.940000e-05	-1.122570e+05	1.122601e+05	3.340473e+00	3.340497e+00	1.972247e-05
323	1.292000e-02	-5.960000e-05	-1.126312e+05	1.126302e+05	3.362962e+00	3.362986e+00	1.962564e-05
324	1.296000e-02	-5.980000e-05	-1.130039e+05	1.130012e+05	3.385525e+00	3.385550e+00	1.980289e-05
325	1.300000e-02	-6.000000e-05	-1.133735e+05	1.133755e+05	3.408163e+00	3.408188e+00	1.983061e-05
326	1.304000e-02	-6.020000e-05	-1.137451e+05	1.137469e+05	3.430875e+00	3.430899e+00	1.965445e-05
327	1.308000e-02	-6.040000e-05	-1.141191e+05	1.141164e+05	3.453661e+00	3.453686e+00	1.968547e-05
328	1.312000e-02	-6.060000e-05	-1.144896e+05	1.144889e+05	3.476522e+00	3.476547e+00	1.986924e-05
329	1.316000e-02	-6.080000e-05	-1.148590e+05	1.148619e+05	3.499457e+00	3.499482e+00	1.974522e-05
330	1.320000e-02	-6.100000e-05	-1.152322e+05	1.152316e+05	3.522466e+00	3.522491e+00	1.963838e-05
331	1.324000e-02	-6.120000e-05	-1.156043e+05	1.156017e+05	3.545549e+00	3.545574e+00	1.979336e-05
332	1.328000e-02	-6.140000e-05	-1.159731e+05	1.159746e+05	3.568707e+00	3.568732e+00	1.984529e-05
333	1.332000e-02	-6.160000e-05	-1.163438e+05	1.163459e+05	3.591939e+00	3.591964e+00	1.967398e-05
334	1.336000e-02	-6.180000e-05	-1.167168e+05	1.167145e+05	3.615245e+00	3.615270e+00	1.969352e-05
335	1.340000e-02	-6.200000e-05	-1.170868e+05	1.170857e+05	3.638625e+00	3.638650e+00	1.985486e-05
336	1.344000e-02	-6.220000e-05	-1.174555e+05	1.174582e+05	3.662079e+00	3.662104e+00	1.977390e-05
337	1.348000e-02	-6.240000e-05	-1.178272e+05	1.178272e+05	3.685608e+00	3.685633e+00	1.965199e-05
338	1.352000e-02	-6.260000e-05	-1.181988e+05	1.181962e+05	3.709210e+00	3.709235e+00	1.978084e-05
339	1.356000e-02	-6.280000e-05	-1.185672e+05	1.185682e+05	3.732887e+00	3.732912e+00	1.985564e-05
340	1.360000e-02	-6.300000e-05	-1.189366e+05	1.189388e+05	3.756637e+00	3.756662e+00	1.970155e-05
341	1.364000e-02	-6.320000e-05	-1.193086e+05	1.193067e+05	3.780462e+00	3.780487e+00	1.969230e-05
342	1.368000e-02	-6.340000e-05	-1.196781e+05	1.196768e+05	3.804360e+00	3.804385e+00	1.985096e-05
343	1.372000e-02	-6.360000e-05	-1.200460e+05	1.200484e+05	3.828333e+00	3.828358e+00	1.980029e-05
344	1.376000e-02	-6.380000e-05	-1.204166e+05	1.204169e+05	3.852379e+00	3.852404e+00	1.966904e-05
345	1.380000e-02	-6.400000e-05	-1.207874e+05	1.207850e+05	3.876499e+00	3.876524e+00	1.977000e-05
346	1.384000e-02	-6.420000e-05	-1.211552e+05	1.211558e+05	3.900693e+00	3.900719e+00	1.986578e-05
347	1.388000e-02	-6.440000e-05	-1.215235e+05	1.215257e+05	3.924961e+00	3.924987e+00	1.973142e-05
348	1.392000e-02	-6.460000e-05	-1.218944e+05	1.218930e+05	3.949303e+00	3.949328e+00	1.969283e-05
349	1.396000e-02	-6.480000e-05	-1.222634e+05	1.222617e+05	3.973719e+00	3.973744e+00	1.984587e-05
350	1.400000e-02	-6.500000e-05	-1.226302e+05	1.226324e+05	3.998208e+00	3.998234e+00	1.982125e-05
351	1.404000e-02	-6.520000e-05	-1.229996e+05	1.230004e+05	4.022771e+00	4.022797e+00	1.968503e-05
352	1.408000e-02	-6.540000e-05	-1.233697e+05	1.233673e+05	4.047408e+00	4.047433e+00	1.976679e-05
353	1.412000e-02	-6.560000e-05	-1.237368e+05	1.237371e+05	4.072118e+00	4.072144e+00	1.986702e-05
354	1.416000e-02	-6.580000e-05	-1.241042e+05	1.241063e+05	4.096903e+00	4.096928e+00	1.975431e-05
355	1.420000e-02	-6.600000e-05	-1.244739e+05	1.244729e+05	4.121760e+00	4.121786e+00	1.970227e-05
356	1.424000e-02	-6.620000e-05	-1.248423e+05	1.248405e+05	4.146692e+00	4.146718e+00	1.983539e-05
357	1.428000e-02	-6.640000e-05	-1.252085e+05	1.252102e+05	4.171697e+00	4.171723e+00	1.984424e-05
358	1.432000e-02	-6.660000e-05	-1.255764e+05	1.255775e+05	4.196775e+00	4.196801e+00	1.971027e-05
359	1.436000e-02	-6.680000e-05	-1.259457e+05	1.259436e+05	4.221928e+00	4.221953e+00	1.975849e-05
360	1.440000e-02	-6.700000e-05	-1.263123e+05	1.263120e+05	4.247153e+00	4.247179e+00	1.987852e-05
361	1.444000e-02	-6.720000e-05	-1.266783e+05	1.266805e+05	4.272452e+00	4.272478e+00	1.978117e-05
362	1.448000e-02	-6.740000e-05	-1.270471e+05	1.270465e+05	4.297825e+00	4.297851e+00	1.970699e-05
363	1.452000e-02	-6.760000e-05	-1.274148e+05	1.274128e+05	4.323271e+00	4.323297e+00	1.983755e-05
364	1.456000e-02	-6.780000e-05	-1.277800e+05	1.277814e+05	4.348790e+00	4.348816e+00	1.985910e-05
365	1.460000e-02	-6.800000e-05	-1.281470e+05	1.281484e+05	4.374383e+00	4.374409e+00	1.972840e-05
366	1.464000e-02	-6.820000e-05	-1.285152e+05	1.285132e+05	4.400049e+00	4.400075e+00	1.976122e-05
367	1.468000e-02	-6.840000e-05	-1.288810e+05	1.288805e+05	4.425789e+00	4.425815e+00	1.987732e-05
368	1.472000e-02	-6.860000e-05	-1.292462e+05	1.292482e+05	4.451601e+00	4.451628e+00	1.980977e-05
369	1.476000e-02	-6.880000e-05	-1.296135e+05	1.296133e+05	4.477487e+00	4.477514e+00	1.972223e-05
370	1.480000e-02	-6.900000e-05	-1.299806e+05	1.299786e+05	4.503447e+00	4.503473e+00	1.982303e-05
371	1.484000e-02	-6.920000e-05	-1.303452e+05	1.303461e+05	4.529479e+00	4.529506e+00	1.987971e-05
372	1.488000e-02	-6.940000e-05	-1.307106e+05	1.307122e+05	4.555585e+00	4.555611e+00	1.975728e-05
373	1.492000e-02	-6.960000e-05	-1.310781e+05	1.310765e+05	4.581763e+00	4.581790e+00	1.975341e-05
374	1.496000e-02	-6.980000e-05	-1.314434e+05	1.314424e+05	4.608015e+00	4.608042e+00	1.988091e-05
375	1.500000e-02	-7.000000e-05	-1.318074e+05	1.318093e+05	4.634340e+00	4.634367e+00	1.983293e-05
376	1.504000e-02	-7.020000e-05	-1.321737e+05	1.321739e+05	4.660739e+00	4.660765e+00	1.973403e-05
377	1.508000e-02	-7.040000e-05	-1.325399e+05	1.325380e+05	4.687210e+00	4.687237e+00	1.982303e-05
378	1.512000e-02	-7.060000e-05	-1.329038e+05	1.329043e+05	4.713754e+00	4.713781e+00	1.988473e-05
379	1.516000e-02	-7.080000e-05	-1.332683e+05	1.332699e+05	4.740371e+00	4.740398e+00	1.978097e-05
380	1.520000e-02	-7.100000e-05	-1.336344e+05	1.336333e+05	4.767061e+00	4.767089e+00	1.976329e-05
381	1.524000e-02	-7.120000e-05	-1.339991e+05	1.339979e+05	4.793825e+00	4.793852e+00	1.987352e-05
382	1.528000e-02	-7.140000e-05	-1.343624e+05	1.343639e+05	4.820661e+00	4.820688e+00	1.985716e-05
383	1.532000e-02	-7.160000e-05	-1.347272e+05	1.347278e+05	4.847570e+00	4.847597e+00	1.975546e-05
384	1.536000e-02	-7.180000e-05	-1.350927e+05	1.350909e+05	4.874551e+00	4.874579e+00	1.981414e-05
385	1.540000e-02	-7.200000e-05	-1.354559e+05	1.354560e+05	4.901606e+00	4.901634e+00	1.990125e-05
386	1.544000e-02	-7.220000e-05	-1.358189e+05	1.358208e+05	4.928734e+00	4.928761e+00	1.980723e-05
387	1.548000e-02	-7.240000e-05	-1.361842e+05	1.361833e+05	4.955934e+00	4.955962e+00	1.976202e-05
388	1.552000e-02	-7.260000e-05	-1.365482e+05	1.365467e+05	4.983207e+00	4.983235e+00	1.987572e-05
389	1.556000e-02	-7.280000e-05	-1.369103e+05	1.369117e+05	5.010553e+00	5.010581e+00	1.987484e-05
390	1.560000e-02	-7.300000e-05	-1.372741e+05	1.372749e+05	5.037971e+00	5.037999e+00	1.977179e-05
391	1.564000e-02	-7.320000e-05	-1.376385e+05	1.376370e+05	5.065462e+00	5.065491e+00	1.981205e-05
392	1.568000e-02	-7.340000e-05	-1.380010e+05	1.380008e+05	5.093026e+00	5.093054e+00	1.989586e-05
393	1.572000e-02	-7.360000e-05	-1.383632e+05	1.383647e+05	5.120662e+00	5.120691e+00	1.983179e-05
394	1.576000e-02	-7.380000e-05	-1.387270e+05	1.387267e+05	5.148371e+00	5.148400e+00	1.977608e-05
395	1.580000e-02	-7.400000e-05	-1.390903e+05	1.390888e+05	5.176153e+00	5.176182e+00	1.986125e-05
396	1.584000e-02	-7.420000e-05	-1.394518e+05	1.394527e+05	5.204007e+00	5.204036e+00	1.989084e-05
397	1.588000e-02	-7.440000e-05	-1.398138e+05	1.398150e+05	5.231933e+00	5.231962e+00	1.980737e-05
398	1.592000e-02	-7.460000e-05	-1.401777e+05	1.401763e+05	5.259933e+00	5.259962e+00	1.978676e-05
399	1.596000e-02	-7.480000e-05	-1.405397e+05	1.405391e+05	5.288004e+00	5.288033e+00	1.992631e-05
400	1.600000e-02	-7.500000e-05	-1.409001e+05	1.409018e+05	5.316148e+00	5.316177e+00	1.984989e-05
401	1.604000e-02	-7.520000e-05	-1.412633e+05	1.412633e+05	5.344364e+00	5.344394e+00	1.978040e-05
402	1.608000e-02	-7.540000e-05	-1.416255e+05	1.416240e+05	5.372653e+00	5.372683e+00	1.988131e-05
403	1.612000e-02	-7.560000e-05	-1.419859e+05	1.419865e+05	5.401014e+00	5.401044e+00	1.989483e-05
404	1.616000e-02	-7.580000e-05	-1.423477e+05	1.423490e+05	5.429447e+00	5.429477e+00	1.981986e-05
405	1.620000e-02	-7.600000e-05	-1.427097e+05	1.427087e+05	5.457953e+00	5.457983e+00	1.983061e-05
406	1.624000e-02	-7.620000e-05	-1.430708e+05	1.430699e+05	5.486531e+00	5.486561e+00	1.988710e-05
407	1.628000e-02	-7.640000e-05	-1.434316e+05	1.434329e+05	5.515181e+00	5.515211e+00	1.988997e-05
408	1.632000e-02	-7.660000e-05	-1.437922e+05	1.437926e+05	5.543904e+00	5.543933e+00	1.981842e-05
409	1.636000e-02	-7.680000e-05	-1.441543e+05	1.441529e+05	5.572698e+00	5.572728e+00	1.983393e-05
410	1.640000e-02	-7.700000e-05	-1.445148e+05	1.445149e+05	5.601565e+00	5.601595e+00	1.993734e-05
411	1.644000e-02	-7.720000e-05	-1.448737e+05	1.448751e+05	5.630504e+00	5.630534e+00	1.985412e-05
412	1.648000e-02	-7.740000e-05	-1.452360e+05	1.452353e+05	5.659515e+00	5.659545e+00	1.979222e-05
413	1.652000e-02	-7.760000e-05	-1.455966e+05	1.455954e+05	5.688598e+00	5.688628e+00	1.992718e-05
414	1.656000e-02	-7.780000e-05	-1.459548e+05	1.459559e+05	5.717753e+00	5.717783e+00	1.990098e-05
415	1.660000e-02	-7.800000e-05	-1.463160e+05	1.463167e+05	5.746980e+00	5.747010e+00	1.980135e-05
416	1.664000e-02	-7.820000e-05	-1.466767e+05	1.466753e+05	5.776279e+00	5.776310e+00	1.987866e-05
417	1.668000e-02	-7.840000e-05	-1.470353e+05	1.470352e+05	5.805650e+00	5.805681e+00	1.991770e-05
418	1.672000e-02	-7.860000e-05	-1.473951e+05	1.473965e+05	5.835093e+00	5.835124e+00	1.986039e-05
419	1.676000e-02	-7.880000e-05	-1.477550e+05	1.477546e+05	5.864608e+00	5.864639e+00	1.984270e-05
420	1.680000e-02	-7.900000e-05	-1.481147e+05	1.481134e+05	5.894195e+00	5.894226e+00	1.988512e-05
421	1.684000e-02	-7.920000e-05	-1.484736e+05	1.484744e+05	5.923853e+00	5.923885e+00	1.992320e-05
422	1.688000e-02	-7.940000e-05	-1.488320e+05	1.488329e+05	5.953584e+00	5.953615e+00	1.985426e-05
423	1.692000e-02	-7.960000e-05	-1.491922e+05	1.491911e+05	5.983386e+00	5.983418e+00	1.983561e-05
424	1.696000e-02	-7.980000e-05	-1.495512e+05	1.495507e+05	6.013260e+00	6.013292e+00	1.994105e-05
425	1.700000e-02	-8.000000e-05	-1.499084e+05	1.499097e+05	6.043206e+00	6.043238e+00	1.990020e-05
426	1.704000e-02	-8.020000e-05	-1.502681e+05	1.502681e+05	6.073224e+00	6.073256e+00	1.981863e-05
427	1.708000e-02	-8.040000e-05	-1.506273e+05	1.506260e+05	6.103313e+00	6.103345e+00	1.990633e-05
428	1.712000e-02	-8.060000e-05	-1.509844e+05	1.509848e+05	6.133474e+00	6.133506e+00	1.993576e-05
429	1.716000e-02	-8.080000e-05	-1.513427e+05	1.513438e+05	6.163707e+00	6.163739e+00	1.985513e-05
430	1.720000e-02	-8.100000e-05	-1.517016e+05	1.517008e+05	6.194011e+00	6.194043e+00	1.986321e-05
431	1.724000e-02	-8.120000e-05	-1.520594e+05	1.520587e+05	6.224387e+00	6.224419e+00	1.993239e-05
432	1.728000e-02	-8.140000e-05	-1.524165e+05	1.524176e+05	6.254835e+00	6.254867e+00	1.991188e-05
433	1.732000e-02	-8.160000e-05	-1.527745e+05	1.527748e+05	6.285354e+00	6.285386e+00	1.985304e-05
434	1.736000e-02	-8.180000e-05	-1.531328e+05	1.531316e+05	6.315944e+00	6.315977e+00	1.989561e-05
435	1.740000e-02	-8.200000e-05	-1.534896e+05	1.534898e+05	6.346606e+00	6.346639e+00	1.994549e-05
436	1.744000e-02	-8.220000e-05	-1.538465e+05	1.538476e+05	6.377340e+00	6.377373e+00	1.989128e-05
437	1.748000e-02	-8.240000e-05	-1.542043e+05	1.542038e+05	6.408145e+00	6.408178e+00	1.985964e-05
438	1.752000e-02	-8.260000e-05	-1.545617e+05	1.545607e+05	6.439021e+00	6.439054e+00	1.992628e-05
439	1.756000e-02	-8.280000e-05	-1.549177e+05	1.549185e+05	6.469969e+00	6.470002e+00	1.994158e-05
440	1.760000e-02	-8.300000e-05	-1.552744e+05	1.552751e+05	6.500988e+00	6.501022e+00	1.986997e-05
441	1.764000e-02	-8.320000e-05	-1.556319e+05	1.556309e+05	6.532079e+00	6.532112e+00	1.988420e-05
442	1.768000e-02	-8.340000e-05	-1.559880e+05	1.559877e+05	6.563240e+00	6.563274e+00	1.995907e-05
443	1.772000e-02	-8.360000e-05	-1.563434e+05	1.563446e+05	6.594473e+00	6.594507e+00	1.991806e-05
444	1.776000e-02	-8.380000e-05	-1.567003e+05	1.567002e+05	6.625778e+00	6.625812e+00	1.986388e-05
445	1.780000e-02	-8.400000e-05	-1.570568e+05	1.570557e+05	6.657153e+00	6.657187e+00	1.993509e-05
446	1.784000e-02	-8.420000e-05	-1.574117e+05	1.574122e+05	6.688600e+00	6.688634e+00	1.995984e-05
447	1.788000e-02	-8.440000e-05	-1.577674e+05	1.577683e+05	6.720118e+00	6.720152e+00	1.988797e-05
448	1.792000e-02	-8.460000e-05	-1.581239e+05	1.581231e+05	6.751707e+00	6.751741e+00	1.989932e-05
449	1.796000e-02	-8.480000e-05	-1.584791e+05	1.584785e+05	6.783367e+00	6.783402e+00	1.995915e-05
450	1.800000e-02	-8.500000e-05	-1.588339e+05	1.588349e+05	6.815098e+00	6.815133e+00	1.993696e-05
451	1.804000e-02	-8.520000e-05	-1.591894e+05	1.591896e+05	6.846900e+00	6.846935e+00	1.989115e-05
452	1.808000e-02	-8.540000e-05	-1.595450e+05	1.595440e+05	6.878773e+00	6.878809e+00	1.992412e-05
453	1.812000e-02	-8.560000e-05	-1.598996e+05	1.598997e+05	6.910718e+00	6.910753e+00	1.996885e-05
454	1.816000e-02	-8.580000e-05	-1.602538e+05	1.602548e+05	6.942733e+00	6.942769e+00	1.992130e-05
455	1.820000e-02	-8.600000e-05	-1.606092e+05	1.606088e+05	6.974819e+00	6.974855e+00	1.988884e-05
456	1.824000e-02	-8.620000e-05	-1.609641e+05	1.609633e+05	7.006976e+00	7.007012e+00	1.995532e-05
457	1.828000e-02	-8.640000e-05	-1.613176e+05	1.613183e+05	7.039204e+00	7.039240e+00	1.996331e-05
458	1.832000e-02	-8.660000e-05	-1.616719e+05	1.616724e+05	7.071503e+00	7.071539e+00	1.989605e-05
459	1.836000e-02	-8.680000e-05	-1.620267e+05	1.620258e+05	7.103873e+00	7.103909e+00	1.991950e-05
